,Respondent ID,Gender Role,Region of Ancestry: Africa,Region of Ancestry: East Asia and the Pacific,Region of Ancestry: Europe and Central Asia,Region of Ancestry: South Asia,Region of Ancestry: Middle East and North Africa,Region of Ancestry: Latin America and The Carribean,Current Region of Occupancy: West Coast,Current Region of Occupancy: The Midwest,Current Region of Occupancy: East Coast,Current Region of Occupancy: The South,Current Region of Occupancy: The North,Ethnicity: Black,Ethnicity: Caucasian,Ethnicity: Asian,Ethnicity: Hispanic or Latino,Ethnicity: Middle Eastern,Biological Gender,Education: Associate Degree,Education: Master's Degree,Education: High School Degree,Education: Trade School,Education: Bachelor's Degree,Education: Did not graduate high school,Education: Professional Degree,Education: Doctorate Degree,Income Range,Occupation: Unemployed,"Occupation: Professional, e.g. doctor, lawyer, teacher, executive",Occupation: Other,"Occupation: Specialist, e.g. technician, carpenter, hairdresser","Occupation: Office work, e.g. clerk, salesperson, secretary",Occupation: Retired,"Occupation: Service Industry, e.g. Farm labor, food service, house cleaner",Occupation: Student,Occupation: Homemaker,Political Affiliation,Age Group,Preferred Film Genre: Romance,Preferred Film Genre: Horror,Preferred Film Genre: Comedy,Preferred Film Genre: Drama,Preferred Film Genre: Historical,Preferred Film Genre: Animation,Preferred Film Genre: Documentary,Preferred Film Genre: Adventure,Preferred Film Genre: Fiction,Preferred Music Genre: Rap,Preferred Music Genre: Rock,Preferred Music Genre: Classical,Preferred Music Genre: Pop,Preferred Music Genre: R&B,Preferred Music Genre: Metal,Preferred Music Genre: Hip-Hop,Preferred Music Genre: Punk,Preferred Music Genre: Techno,Preferred Music Genre: Blues,Average time spent on Internet (in hours),Number of children,Number of vehicles owned,Marital Status: Single,Marital Status: Married,Marital Status: Divorced,Marital Status: In a relationship,Marital Status: Widowed,Joke ID,isAggressive,isIncongruence,Millenial,Gen X,Gen Z,Joke Rating
274,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 35,0,0,1,-1,-1,0.8
275,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 36,1,0,-1,1,-1,0.41
276,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 37,0,1,-1,1,-1,0.19
277,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 38,1,0,1,-1,-1,-0.52
278,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 39,0,0,1,-1,-1,0.18
279,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 40,1,0,1,-1,-1,0.33
280,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 41,1,1,-1,1,-1,0.56
281,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 42,1,0,1,-1,-1,-0.59
282,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 43,0,0,-1,1,-1,-0.29
283,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 44,1,1,-1,-1,1,0.6
284,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 45,0,0,-1,-1,1,-0.99
285,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 46,0,0,1,-1,-1,0.3
286,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 47,0,1,1,-1,-1,-1.0
287,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 48,1,1,-1,-1,1,0.18
288,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 49,1,0,-1,1,-1,1.0
289,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 50,0,1,-1,-1,1,0.11
290,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 51,1,1,1,-1,-1,-0.28
291,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 52,0,0,1,-1,-1,0.34
292,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 53,0,1,-1,1,-1,0.49
293,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 54,1,0,1,-1,-1,0.2
294,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 55,0,1,1,-1,-1,0.66
295,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 56,0,0,-1,-1,1,-0.97
296,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 57,1,0,-1,-1,1,-1.0
297,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 58,1,0,-1,1,-1,0.59
298,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 59,1,0,1,-1,-1,0.46
299,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 60,0,1,-1,-1,1,0.66
300,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 61,0,0,-1,1,-1,0.22
301,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 62,1,0,1,-1,-1,0.3
302,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 63,0,1,-1,1,-1,0.17
303,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 64,1,0,-1,-1,1,0.65
304,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 65,0,1,-1,1,-1,0.3
305,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 66,0,1,1,-1,-1,0.25
306,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 67,1,0,-1,1,-1,0.7
307,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 68,1,0,-1,-1,1,-1.0
308,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 69,0,1,1,-1,-1,0.98
309,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 70,0,0,-1,1,-1,-0.99
310,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 71,1,0,-1,-1,1,-0.37
311,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 72,1,0,1,-1,-1,0.83
312,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 73,0,0,1,-1,-1,-0.99
313,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 74,1,1,-1,1,-1,-0.35
314,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 75,1,1,-1,-1,1,0.64
315,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 76,1,0,1,-1,-1,0.99
316,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 77,0,0,-1,-1,1,0.11
317,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 78,0,0,-1,-1,1,-1.0
318,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 79,0,1,-1,1,-1,0.21
319,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 80,1,0,-1,-1,1,0.38
320,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 81,1,1,-1,1,-1,0.49
321,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 82,0,0,1,-1,-1,-0.97
322,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 83,1,0,-1,1,-1,0.37
323,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 84,0,0,-1,-1,1,0.36
324,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 85,1,1,1,-1,-1,0.52
325,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 86,1,0,-1,1,-1,-1.0
326,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 87,1,0,-1,-1,1,-0.52
327,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 88,0,0,1,-1,-1,0.19
328,10020467615,0.5475,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.28663323184,-1,-1,1,-1,-1,-1,-1,-1,-1,0.027375,-0.606743504008,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.855523289661,1.49417781854,2.1351314346,-1,1,-1,-1,-1,Joke 89,0,1,-1,1,-1,0.2
